#
#Tue Sep 10 14:21:19 EDT 2019
#
#SAO Exposure Time Calculator : v0.5
#
#transmiss /var/www/kurtz/mmtetc/cgi/TEST/ETC/EffArea/cptrans_zm_43_10.txt
#instmode  /var/www/kurtz/mmtetc/cgi/TEST/ETC/EffArea/HECTOSPEC_270.tab
#objspec   /var/www/kurtz/mmtetc/cgi/TEST/ETC/Spectra/Stars/K0V.tab
#skybkgd   /var/www/kurtz/mmtetc/cgi/TEST/ETC/Bkgd/skybkgd.tab
#redshift  0.0
#abmag     19.8
#srcext    0.0
#seeing    0.75
#exptime   3600.0
#smscale   1.0
#aptype    Square
#apwidth   1.5
#apheight  1.0
#transcut  0.0
#rand      yes
#bandfilter   /var/www/kurtz/mmtetc/cgi/TEST/ETC/EffArea/g_filt.mag
#moonage      0.0
#airmass      1.1
#
#Wave  Spec  Noise Flux  FluxMask  SNR
#----  ----  ----- ----  --------  ---
0.40998 702.235529338 31.963143262  5.08537165614e-17 --  49.1267822737
0.4101  698.783856835 31.2846697819 5.68040913723e-17 --  49.9454913975
0.41022 695.56030208  31.5737400894 5.35539286794e-17 --  49.259926556
0.41034 693.111254262 31.4832788609 5.47043357089e-17 --  49.2275244693
0.41046 691.513643915 31.4631504722 5.52323218747e-17 --  49.1454762779
0.41058 690.729851051 31.5383407804 5.57318691098e-17 --  48.9727380332
0.4107  690.761849327 32.311004544  5.51014256644e-17 --  47.8038511386
0.41082 692.014178928 31.9314714234 4.87915182376e-17 --  48.4597381987
0.41094 694.347015053 31.8417541179 5.31799391827e-17 --  48.7601003351
0.41106 697.490403106 32.0241264766 5.52451257839e-17 --  48.7019046762
0.41118 701.445614457 32.2631425369 4.96032218726e-17 --  48.6152294264
0.4113  706.242820314 32.4125697478 5.61600296088e-17 --  48.7220534235
0.41142 711.537986282 32.6975932127 5.6205099394e-17  --  48.659462351
0.41154 716.929250037 32.5712454085 5.40915333447e-17 --  49.2183371571
0.41166 722.416146464 32.7487739662 5.65273716592e-17 --  49.3261705981
0.41178 727.876239884 32.2441814065 5.22030809466e-17 --  50.4767272913
0.4119  732.663839833 32.7807189766 5.41305602514e-17 --  49.9771268498
0.41202 736.720805524 33.0598987754 5.67476079961e-17 --  49.8294871615
0.41214 740.045366982 32.7915282283 5.78514584267e-17 --  50.4640020277
0.41226 742.635752196 32.9827527029 5.7024398551e-17  --  50.3470416612
0.41238 743.814692586 33.1911699748 5.54516965067e-17 --  50.1103220088
0.4125  744.196182002 33.3064044161 5.21291199658e-17 --  49.9625606764
0.41262 743.778304212 33.1222557788 5.60258894942e-17 --  50.212125029
0.41274 742.559140788 33.37783567 5.34194350724e-17 --  49.7459671302
0.41286 740.251532635 33.1528423896 5.32070482723e-17 --  49.9279285911
0.41298 737.594581778 33.1717977586 5.83614188818e-17 --  49.7202966416
0.4131  734.587459473 32.737935791  5.24837708674e-17 --  50.1738260251
0.41322 731.22933603  32.7587144274 5.2820959347e-17  --  49.9127798842
0.41334 727.553669555 32.7720667004 5.41151482937e-17 --  49.6416499233
0.41346 723.862113821 32.9439453039 5.56743767011e-17 --  49.1320902189
0.41358 720.212439195 33.5448535852 5.3117315876e-17  --  48.0086749579
0.4137  716.604072413 33.206188578  5.33300116112e-17 --  48.2553249104
0.41382 713.213252135 33.3051878464 5.65951260803e-17 --  47.8842311768
0.41394 710.182559218 33.0406366035 5.32763036952e-17 --  48.0625266971
0.41406 707.495699848 32.7154180392 5.95997528123e-17 --  48.3566640278
0.41418 705.152824754 32.4237616346 5.26606675937e-17 --  48.6300654577
0.4143  703.356896913 31.6419611359 5.36958710411e-17 --  49.7046888841
0.41442 702.336475709 32.481565956  5.34964356559e-17 --  48.3496425293
0.41454 701.917078257 32.9364291333 5.33225547685e-17 --  47.653444616
0.41466 702.100140932 32.4405502769 5.27661120605e-17 --  48.3944824837
0.41478 702.974798451 33.3525345514 5.41561350841e-17 --  47.1298345673
0.4149  704.780257403 32.7428643591 5.62696936049e-17 --  48.1306872688
0.41502 707.11535795  32.43477869 5.129977907e-17 --  48.748845288
0.41514 709.981355752 32.457957747  5.14733777707e-17 --  48.9114745478
0.41526 713.379507891 32.6566767012 5.54635357343e-17 --  48.8465218919
0.41538 717.202436642 32.9989883704 5.58589497663e-17 --  48.5988656367
0.4155  721.012138367 34.1264830216 5.19841092689e-17 --  47.2428451818
0.41562 724.80857162  33.4768886721 5.20585237767e-17 --  48.413138171
0.41574 728.591694907 33.8185583814 5.79387645359e-17 --  48.1741574931
0.41586 732.010091149 33.8825970715 5.38013563537e-17 --  48.3087031544
0.41598 735.013606645 33.5591271264 5.89899813504e-17 --  48.9744677403
0.4161  737.601668983 33.9678828547 5.49727778859e-17 --  48.5554981221
0.41622 739.772726191 33.3314716129 5.19300512084e-17 --  49.6282349268
0.41634 741.31568001  34.2603325155 5.56718517177e-17 --  48.3834257166
0.41646 742.475236932 34.7787235587 5.08356740675e-17 --  47.7368037556
0.41658 743.309449367 34.2692751609 5.74252332087e-17 --  48.5008932724
0.4167  743.817156772 33.9582615511 5.24883976557e-17 --  48.978529801
0.41682 743.94545962  34.7171409818 5.21870054512e-17 --  47.9161754747
0.41694 743.85082791  34.1731448808 5.36919085497e-17 --  48.6727523068
0.41706 743.63795863  33.8194645264 5.29852237791e-17 --  49.1676923166
0.41718 743.317876787 34.1798414377 6.0477584411e-17  --  48.6283502636
0.4173  742.904488638 34.0400524636 4.6167851672e-17  --  48.8008923946
0.41742 742.478620876 33.7397191906 5.61351789692e-17 --  49.207068344
0.41754 742.093022812 33.9695089016 4.79153363534e-17 --  48.8488205538
0.41766 741.747785475 33.7935362123 5.12807953873e-17 --  49.0803466101
0.41778 741.452935113 33.9075809244 5.55079623258e-17 --  48.8958256482
0.4179  741.244173565 33.0000202719 5.17015311672e-17 --  50.2264042979
0.41802 741.093377918 33.6081150299 5.72285677019e-17 --  49.3075904205
0.41814 741.000677457 33.6752011845 4.98955479922e-17 --  49.2032067481
0.41826 740.966201601 33.7746937  5.28698335693e-17 --  49.0559828767
0.41838 740.892389454 33.389247141  5.26803766737e-17 --  49.6173435668
0.4185  740.729701573 34.4607142197 5.5105460672e-17  --  48.0640637658
0.41862 740.47808041  33.7667934278 5.31304270107e-17 --  49.0351364628
0.41874 740.136916793 32.9978691506 5.23702123341e-17 --  50.1546463819
0.41886 739.694661207 33.5282563648 5.18584885063e-17 --  49.3317495267
0.41898 739.236542754 33.6420539654 4.79371366705e-17 --  49.1344304587
0.4191  738.762217184 33.2308585288 5.43963106421e-17 --  49.7104983129
0.41922 738.271478956 34.0735328858 5.20211494688e-17 --  48.4489007444
0.41934 738.008567309 33.3704400322 5.05906149014e-17 --  49.4520696426
0.41946 738.107417737 33.1962152568 5.38925238359e-17 --  49.7182690253
0.41958 738.571136818 32.8865554835 5.42338264293e-17 --  50.2179460227
0.4197  739.400566637 33.1690273395 5.47684673175e-17 --  49.8461987648
0.41982 740.890829923 32.6116195986 5.26846823868e-17 --  50.8003674765
0.41994 743.094173008 33.5697388645 5.26433357528e-17 --  49.4972299676
0.42006 745.89014715  33.5642035329 5.65182624013e-17 --  49.6916624624
0.42018 749.280111339 33.0972350624 5.54763051849e-17 --  50.6217894027
0.4203  753.339839801 33.1045631704 5.1449550358e-17  --  50.8848004816
0.42042 757.925584311 33.4300858635 5.48467043145e-17 --  50.6960447342
0.42054 762.743925955 33.9922967755 5.31721586202e-17 --  50.1745227492
